step,kv_used,kv_total,kv_ratio,ttft_ms,tok_per_sec,shift_events,alpha
426,937,1024,0.9150,23.887,41.864,0,0.000
427,938,1024,0.9160,24.027,41.620,0,0.000
428,939,1024,0.9170,24.033,41.609,0,0.000
429,940,1024,0.9180,24.063,41.558,0,0.000
430,941,1024,0.9189,23.769,42.072,0,0.000
431,942,1024,0.9199,23.817,41.987,0,0.000
432,943,1024,0.9209,24.051,41.578,0,0.000
433,944,1024,0.9219,23.692,42.208,0,0.000
434,945,1024,0.9229,23.929,41.790,0,0.000
435,946,1024,0.9238,23.938,41.775,0,0.000
436,947,1024,0.9248,23.850,41.929,0,0.000
437,948,1024,0.9258,23.669,42.249,0,0.000
438,949,1024,0.9268,23.900,41.841,0,0.000
439,950,1024,0.9277,23.814,41.992,0,0.000
440,951,1024,0.9287,23.690,42.212,0,0.000
441,952,1024,0.9297,23.988,41.688,0,0.000
442,953,1024,0.9307,23.876,41.883,0,0.000
443,954,1024,0.9316,24.224,41.281,0,0.000
444,955,1024,0.9326,23.681,42.228,0,0.000
445,956,1024,0.9336,24.004,41.660,0,0.000
446,957,1024,0.9346,23.954,41.747,0,0.000
447,958,1024,0.9355,23.421,42.697,0,0.000
448,959,1024,0.9365,23.673,42.242,0,0.000
449,960,1024,0.9375,23.965,41.728,0,0.000
450,961,1024,0.9385,23.913,41.818,0,0.000
451,962,1024,0.9395,23.594,42.384,0,0.000
452,963,1024,0.9404,23.848,41.932,0,0.000
453,964,1024,0.9414,23.913,41.818,0,0.000
454,965,1024,0.9424,23.598,42.376,0,0.000
455,966,1024,0.9434,23.712,42.173,0,0.000
456,967,1024,0.9443,23.796,42.024,0,0.000
457,968,1024,0.9453,23.975,41.710,0,0.000
458,969,1024,0.9463,23.594,42.384,0,0.000
459,970,1024,0.9473,23.855,41.920,0,0.000
460,971,1024,0.9482,23.838,41.950,0,0.000
461,972,1024,0.9492,23.669,42.249,0,0.000
462,973,1024,0.9502,23.688,42.215,0,0.000
463,974,1024,0.9512,23.764,42.080,0,0.000
464,975,1024,0.9521,23.575,42.418,0,0.000
465,976,1024,0.9531,23.766,42.077,0,0.000
466,977,1024,0.9541,23.905,41.832,0,0.000
467,978,1024,0.9551,23.880,41.876,0,0.000
468,979,1024,0.9561,23.881,41.874,0,0.000
469,980,1024,0.9570,23.616,42.344,0,0.000
470,981,1024,0.9580,23.695,42.203,0,0.000
471,982,1024,0.9590,23.884,41.869,0,0.000
472,983,1024,0.9600,23.667,42.253,0,0.000
473,984,1024,0.9609,23.891,41.857,0,0.000
474,985,1024,0.9619,23.784,42.045,0,0.000
475,986,1024,0.9629,23.729,42.143,0,0.000
476,987,1024,0.9639,23.574,42.420,0,0.000
477,988,1024,0.9648,23.820,41.982,0,0.000
478,989,1024,0.9658,23.762,42.084,0,0.000
479,990,1024,0.9668,23.654,42.276,0,0.000
480,991,1024,0.9678,23.915,41.815,0,0.000
481,992,1024,0.9688,23.831,41.962,0,0.000
482,993,1024,0.9697,23.902,41.838,0,0.000
483,994,1024,0.9707,23.685,42.221,0,0.000
484,995,1024,0.9717,23.847,41.934,0,0.000
485,996,1024,0.9727,23.371,42.788,0,0.000
486,997,1024,0.9736,23.114,43.264,0,0.000
487,998,1024,0.9746,24.637,40.589,0,0.000
488,999,1024,0.9756,24.553,40.728,0,0.000
489,1000,1024,0.9766,24.187,41.345,0,0.000
490,1001,1024,0.9775,23.724,42.151,0,0.000
491,1002,1024,0.9785,24.073,41.540,0,0.000
492,1003,1024,0.9795,23.884,41.869,0,0.000
493,1004,1024,0.9805,23.638,42.305,0,0.000
494,1005,1024,0.9814,23.722,42.155,0,0.000
495,1006,1024,0.9824,23.791,42.033,0,0.000
496,1007,1024,0.9834,24.131,41.440,0,0.000
497,1008,1024,0.9844,23.738,42.127,0,0.000
498,1009,1024,0.9854,23.995,41.675,0,0.000
499,1010,1024,0.9863,23.957,41.741,0,0.000
500,1011,1024,0.9873,23.627,42.324,0,0.000
501,1012,1024,0.9883,23.787,42.040,0,0.000
502,1013,1024,0.9893,23.969,41.721,0,0.000
503,1014,1024,0.9902,23.937,41.776,0,0.000
504,1015,1024,0.9912,23.664,42.258,0,0.000
505,1016,1024,0.9922,23.863,41.906,0,0.000
506,1017,1024,0.9932,23.894,41.852,0,0.000
507,1018,1024,0.9941,23.905,41.832,0,0.000
508,1019,1024,0.9951,23.637,42.307,0,0.000
509,1020,1024,0.9961,23.911,41.822,0,0.000
510,1021,1024,0.9971,23.920,41.806,0,0.000
511,1022,1024,0.9980,23.480,42.589,0,0.000
512,1023,1024,0.9990,23.725,42.150,0,0.000
